class	class label	def	op	goleft	goright	rhea	rhea label	is_match	info	info label
http://purl.obolibrary.org/obo/GO_0047277	globoside alpha-N-acetylgalactosaminyltransferase activity	Catalysis of the reaction: N-acetyl-D-galactosaminyl-(1,3)-D-galactosyl-(1,4)-D-galactosyl-(1,4)-D-glucosylceramide + UDP-N-acetylgalactosamine = N-acetyl-D-galactosaminyl-N-acetyl-D-galactosaminyl-(1,3)-D-galactosyl-(1,4)-D-galactosyl-(1,4)-D-glucosylceramide + UDP.	=	http://x.org/noparse#N-acetyl-D-galactosaminyl-(1,3)-D-galactosyl-(1,4)-D-galactosyl-(1,4)-D-glucosylceramide/N-acetyl-D-galactosaminyl-(1,3)-D-galactosyl-(1,4)-D-galactosyl-(1,4)-D-glucosylceramide-1|http://x.org/noparse#UDP-N-acetylgalactosamine/UDP-N-acetylgalactosamine-1	http://x.org/noparse#N-acetyl-D-galactosaminyl-N-acetyl-D-galactosaminyl-(1,3)-D-galactosyl-(1,4)-D-galactosyl-(1,4)-D-glucosylceramide/N-acetyl-D-galactosaminyl-N-acetyl-D-galactosaminyl-(1,3)-D-galactosyl-(1,4)-D-galactosyl-(1,4)-D-glucosylceramide-1|http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1	http://rdf.rhea-db.org/22164	globoside Gb4Cer (d18:1(4E)) + UDP-N-acetyl-alpha-D-galactosamine = globoside Forssman (d18:1(4E)) + H(+) + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_18056|http://purl.obolibrary.org/obo/CHEBI_18259|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_67138	hydron|N-acetyl-alpha-D-galactosaminyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->3)-alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide|N-acetyl-beta-D-galactosaminyl-(1->3)-alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide|UDP(3-)|UDP-N-acetyl-alpha-D-galactosamine(2-)
http://purl.obolibrary.org/obo/GO_0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	Catalysis of the reaction: UDP-glucuronate + 3-beta-D-galactosyl-4-beta-D-galactosyl-O-beta-D-xylosylprotein = UDP + 3-beta-D-glucuronosyl-3-beta-D-galactosyl-4-beta-D-galactosyl-O-beta-D-xylosylprotein.								
http://purl.obolibrary.org/obo/GO_0018715	9-phenanthrol UDP-glucuronosyltransferase activity	Catalysis of the reaction: 9-phenanthrol + UDP-glucuronate = 9-phenanthryl-beta-D-glucuronide + UDP.								
http://purl.obolibrary.org/obo/GO_0046987	N-acetyllactosamine beta-1,3-glucuronosyltransferase activity	Catalysis of the transfer, in a beta 1,3 linkage, of D-glucuronic acid (GlcUA) from UDP-D-glucuronic acid to N-acetyllactosamine (galactosyl beta-1,4-N-acetylglucosamine).								
http://purl.obolibrary.org/obo/GO_0046988	asioloorosomucoid beta-1,3-glucuronosyltransferase activity	Catalysis of the transfer, in a beta 1,3 linkage, of D-glucuronic acid (GlcUA) from UDP-GlcUA to asioloorosomucoid.								
http://purl.obolibrary.org/obo/GO_0046989	galactosyl beta-1,3 N-acetylgalactosamine beta-1,3-glucuronosyltransferase activity	Catalysis of the transfer, in a beta 1,3 linkage, of D-glucuronic acid (GlcUA) from UDP-GlcUA to the disaccharide galactosyl beta-1,3 N-acetylgalactosamine, a common component of glycoproteins and glycolipids.								
http://purl.obolibrary.org/obo/GO_0047246	luteolin-7-O-glucuronide 7-O-glucuronosyltransferase activity	Catalysis of the reaction: luteolin 7-O-beta-D-glucosiduronate + UDP-alpha-D-glucuronate = H(+) + luteolin 7-O-[(beta-D-glucosiduronate)-(1->2)-(beta-D-glucosiduronate)] + UDP.								
http://purl.obolibrary.org/obo/GO_0047247	luteolin-7-O-diglucuronide 4'-O-glucuronosyltransferase activity	Catalysis of the reaction: luteolin 7-O-[(beta-D-glucosiduronate)-(1->2)-(beta-D-glucosiduronate)] + UDP-alpha-D-glucuronate = H(+) + luteolin 7-O-[(beta-D-glucosiduronate)-(1->2)-(beta-D-glucosiduronate)] 4'-O-beta-D-glucosiduronate + UDP.								
http://purl.obolibrary.org/obo/GO_0047278	bilirubin-glucuronoside glucuronosyltransferase activity	Catalysis of the reaction: 2 bilirubin-glucuronoside = bilirubin + bilirubin-bisglucuronoside.	=	http://purl.obolibrary.org/obo/CHEBI_57767/mono(glucosyluronic acid)bilirubin(2-)-2	http://purl.obolibrary.org/obo/CHEBI_16990/bilirubin IXalpha-1|http://purl.obolibrary.org/obo/CHEBI_58471/bis(beta-glucosyluronate)bilirubin-1	http://rdf.rhea-db.org/16885	2 bilirubin-glucuronoside = bilirubin IXalpha + bilirubin-bisglucuronoside	nomatch	http://purl.obolibrary.org/obo/CHEBI_57767|http://purl.obolibrary.org/obo/CHEBI_57977|http://purl.obolibrary.org/obo/CHEBI_58471	mono(glucosyluronic acid)bilirubin(2-)|bilirubin(2-)|bis(beta-glucosyluronate)bilirubin
http://purl.obolibrary.org/obo/GO_0050064	luteolin 7-O-glucuronosyltransferase activity	Catalysis of the reaction: luteolin + UDP-alpha-D-glucuronate = luteolin 7-O-beta-D-glucosiduronate + UDP.	=	http://purl.obolibrary.org/obo/CHEBI_57545/2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-4H-chromen-7-olate luteolin-7-olate(1-)-1|http://purl.obolibrary.org/obo/CHEBI_58052/UDP-alpha-D-glucuronate(3-)-1	http://purl.obolibrary.org/obo/CHEBI_58385/luteolin 7-O-beta-D-glucosiduronate-1|http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1	http://rdf.rhea-db.org/10568	luteolin + UDP-alpha-D-glucuronate = H(+) + luteolin 7-O-beta-D-glucuronide + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_57545|http://purl.obolibrary.org/obo/CHEBI_58052|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_77671	hydron|2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-4H-chromen-7-olate luteolin-7-olate(1-)|UDP-alpha-D-glucuronate(3-)|UDP(3-)|luteolin 7-O-beta-D-glucosiduronate(2-)
http://purl.obolibrary.org/obo/GO_0050509	N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity	Catalysis of the reaction: N-acetyl-alpha-D-glucosaminyl-(1,4)-beta-D-glucuronosyl-proteoglycan + UDP-alpha-D-glucuronate = beta-D-glucuronosyl-(1,4)-N-acetyl-alpha-D-glucosaminyl-(1,4)-beta-D-glucuronosyl-proteoglycan + UDP.								
http://purl.obolibrary.org/obo/GO_0050510	N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity	Catalysis of the reaction: N-acetyl-beta-D-galactosaminyl-(1,4)-beta-D-glucuronosyl-proteoglycan + UDP-alpha-D-glucuronate = beta-D-glucuronosyl-(1,3)-N-acetyl-beta-D-galactosaminyl-(1,4)-beta-D-glucuronosyl-proteoglycan + UDP.								
http://purl.obolibrary.org/obo/GO_0080116	glucuronoxylan glucuronosyltransferase activity	Catalysis of the transfer of glucuronate to the xylan backbone of glucuronoxylan molecule.								
http://purl.obolibrary.org/obo/GO_0003831	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity	Catalysis of the reaction: UDP-galactose + N-acetyl-beta-D-glucosaminylglycopeptide = UDP + beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminylglycopeptide.								
http://purl.obolibrary.org/obo/GO_0003851	2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity	Catalysis of the reaction: UDP-galactose + 2-(2-hydroxyacyl)sphingosine = UDP + 1-(beta-D-galactosyl)-2-(2-hydroxyacyl)sphingosine.	=	http://purl.obolibrary.org/obo/CHEBI_67119/UDP-alpha-D-galactose-1|http://purl.obolibrary.org/obo/CHEBI_16456/2-(2-hydroxyacyl)sphingosine-1	http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1|http://purl.obolibrary.org/obo/CHEBI_16994/1-(beta-D-galactosyl)-2-(2-hydroxyacyl)sphingosine-1	http://rdf.rhea-db.org/10856	a N-(2-hydroxyacyl)sphing-4-enine + UDP-alpha-D-galactose = a 1-(beta-D-galactosyl)-2-(2-hydroxyacyl)sphingosine + H(+) + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_16456|http://purl.obolibrary.org/obo/CHEBI_16994|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_66914	hydron|2-(2-hydroxyacyl)sphingosine|1-(beta-D-galactosyl)-2-(2-hydroxyacyl)sphingosine|UDP(3-)|UDP-alpha-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0003945	N-acetyllactosamine synthase activity	Catalysis of the reaction: UDP-galactose + N-acetyl-D-glucosamine = UDP + N-acetyllactosamine.	=	http://purl.obolibrary.org/obo/CHEBI_67119/UDP-alpha-D-galactose-1|http://purl.obolibrary.org/obo/CHEBI_506227/N-acetyl-D-glucosamine-1	http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1|http://purl.obolibrary.org/obo/CHEBI_16153/N-acetyllactosamine-1	http://rdf.rhea-db.org/17745	N-acetyl-D-glucosamine + UDP-alpha-D-galactose = beta-D-galactosyl-(1->4)-N-acetyl-D-glucosamine + H(+) + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_506227|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_60152|http://purl.obolibrary.org/obo/CHEBI_66914	hydron|N-acetyl-D-glucosamine|UDP(3-)|beta-D-galactopyranosyl-(1->4)-N-acetyl-D-glucosamine|UDP-alpha-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0004381	fucosylgalactoside 3-alpha-galactosyltransferase activity	Catalysis of the reaction: UDP-galactose + glycoprotein-alpha-L-fucosyl-(1,2)-D-galactose = UDP + glycoprotein-alpha-D-galactosyl-(1,3)-(alpha-L-fucosyl-(1,2))-D-galactose.	=	http://purl.obolibrary.org/obo/CHEBI_67119/UDP-alpha-D-galactose-1|http://x.org/noparse#glycoprotein-alpha-L-fucosyl-(1,2)-D-galactose/glycoprotein-alpha-L-fucosyl-(1,2)-D-galactose-1	http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1|http://x.org/noparse#glycoprotein-alpha-D-galactosyl-(1,3)-(alpha-L-fucosyl-(1,2))-D-galactose/glycoprotein-alpha-D-galactosyl-(1,3)-(alpha-L-fucosyl-(1,2))-D-galactose-1	http://rdf.rhea-db.org/14349	an alpha-L-fucosyl-(1->2)-beta-D-galactosyl derivative + UDP-alpha-D-galactose = an alpha-D-galactosyl-(1->3)-[alpha-L-fucosyl-(1->2)]-beta-D-galactosyl derivative + H(+) + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_140327|http://purl.obolibrary.org/obo/CHEBI_140328|http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_66914	alpha-L-fucosyl-(1->2)-beta-D-galactoside|alpha-D-galactosyl-(1->3)-[alpha-L-fucosyl-(1->2)]-beta-D-galactoside|hydron|UDP(3-)|UDP-alpha-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0004461	lactose synthase activity	Catalysis of the reaction: UDP-galactose + D-glucose = UDP + lactose.	=	http://purl.obolibrary.org/obo/CHEBI_67119/UDP-alpha-D-galactose-1|http://purl.obolibrary.org/obo/CHEBI_4167/D-glucopyranose-1	http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1|http://purl.obolibrary.org/obo/CHEBI_17716/lactose-1	http://rdf.rhea-db.org/12404	D-glucose + UDP-alpha-D-galactose = H(+) + lactose + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_17716|http://purl.obolibrary.org/obo/CHEBI_4167|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_66914	hydron|lactose|D-glucopyranose|UDP(3-)|UDP-alpha-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0008489	UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity	Catalysis of the reaction: UDP-D-galactose + a glucosylceramide = a lactosylceramide + uridine-5'-diphosphate. The glucosylceramide has sphinganine as the long chain base.								
http://purl.obolibrary.org/obo/GO_0008499	UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity	Catalysis of the reaction: UDP-galactose + N-acetylglucosamine = galactose-beta-1,3-N-acetylglucosamine + UDP.								
http://purl.obolibrary.org/obo/GO_0008918	lipopolysaccharide 3-alpha-galactosyltransferase activity	Catalysis of the reaction: UDP-galactose + lipopolysaccharide = UDP + 1,3 alpha-D-galactosyl-lipopolysaccharide.								
http://purl.obolibrary.org/obo/GO_0008921	lipopolysaccharide-1,6-galactosyltransferase activity	Catalysis of the reaction: UDP-galactose + lipopolysaccharide = UDP + 1,6 alpha-D-galactosyl-lipopolysaccharide.								
http://purl.obolibrary.org/obo/GO_0010488	UDP-galactose:N-glycan beta-1,3-galactosyltransferase activity	Catalysis of the reaction: UDP-galactose + N-glycan = galactose-beta-1,3-N-glycan + UDP.								
http://purl.obolibrary.org/obo/GO_0035496	lipopolysaccharide-1,5-galactosyltransferase activity	Catalysis of the reaction: UDP-galactose + lipopolysaccharide = UDP + 1,5 alpha-D-galactosyl-lipopolysaccharide.								
http://purl.obolibrary.org/obo/GO_0046481	digalactosyldiacylglycerol synthase activity	Catalysis of the reaction: 1,2-diacyl-3-beta-D-galactosyl-sn-glycerol + UDP-D-galactose = 3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-1,2-diacyl-sn-glycerol + H(+) + UDP.								
http://purl.obolibrary.org/obo/GO_0046509	1,2-diacylglycerol 3-beta-galactosyltransferase activity	Catalysis of the reaction: 1,2-diacyl-sn-glycerol + UDP-D-galactose = 1,2-diacyl-3-beta-D-galactosyl-sn-glycerol + H(+) + UDP.	=	http://purl.obolibrary.org/obo/CHEBI_17815/1,2-diacyl-sn-glycerol-1|http://purl.obolibrary.org/obo/CHEBI_18307/UDP-D-galactose-1	http://purl.obolibrary.org/obo/CHEBI_17615/1,2-diacyl-3-beta-D-galactosyl-sn-glycerol-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-1|http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1	http://rdf.rhea-db.org/14945	a 1,2-diacyl-sn-glycerol + UDP-alpha-D-galactose = a 1,2-diacyl-3-O-(beta-D-galactosyl)-sn-glycerol + H(+) + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_17615|http://purl.obolibrary.org/obo/CHEBI_17815|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_66914	hydron|1,2-diacyl-3-beta-D-galactosyl-sn-glycerol|1,2-diacyl-sn-glycerol|UDP(3-)|UDP-alpha-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0047216	inositol 3-alpha-galactosyltransferase activity	Catalysis of the reaction: myo-inositol + UDP-galactose = O-alpha-D-galactosyl-(1,3)-1D-myo-inositol + UDP.	=	http://purl.obolibrary.org/obo/CHEBI_17268/myo-inositol-1|http://purl.obolibrary.org/obo/CHEBI_67119/UDP-alpha-D-galactose-1	http://x.org/noparse#O-alpha-D-galactosyl-(1,3)-1D-myo-inositol/O-alpha-D-galactosyl-(1,3)-1D-myo-inositol-1|http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1	http://rdf.rhea-db.org/12464	myo-inositol + UDP-alpha-D-galactose = alpha-D-galactosyl-(1->3)-1D-myo-inositol + H(+) + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_17268|http://purl.obolibrary.org/obo/CHEBI_17505|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_66914	hydron|myo-inositol|alpha-D-galactosyl-(1->3)-1D-myo-inositol|UDP(3-)|UDP-alpha-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0047221	sn-glycerol-3-phosphate 2-alpha-galactosyltransferase activity	Catalysis of the reaction: sn-glycerol 3-phosphate + UDP-D-galactose = 2-(alpha-D-galactosyl)-sn-glycerol 3-phosphate + H(+) + UDP.	=	http://purl.obolibrary.org/obo/CHEBI_15978/sn-glycerol 3-phosphate-1|http://purl.obolibrary.org/obo/CHEBI_18307/UDP-D-galactose-1	http://purl.obolibrary.org/obo/CHEBI_58169/2-(alpha-D-galactosyl)-sn-glycerol 3-phosphate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-1|http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1	http://rdf.rhea-db.org/14285	sn-glycerol 3-phosphate + UDP-alpha-D-galactose = 2-(alpha-D-galactosyl)-sn-glycerol 3-phosphate + H(+) + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_57597|http://purl.obolibrary.org/obo/CHEBI_58169|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_66914	hydron|sn-glycerol 3-phosphate(2-)|2-(alpha-D-galactosyl)-sn-glycerol 3-phosphate(2-)|UDP(3-)|UDP-alpha-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0047227	indolylacetyl-myo-inositol galactosyltransferase activity	Catalysis of the reaction: 1L-1-O-(indol-3-yl)acetyl-myo-inositol + UDP-D-galactose = 5-O-(indol-3-ylacetyl)-myo-inositol D-galactoside + H(+) + UDP.	=	http://purl.obolibrary.org/obo/CHEBI_52044/1L-1-O-(indol-3-yl)acetyl-myo-inositol-1|http://purl.obolibrary.org/obo/CHEBI_18307/UDP-D-galactose-1	http://purl.obolibrary.org/obo/CHEBI_17391/5-O-(indol-3-ylacetyl)-myo-inositol D-galactoside-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-1|http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1	http://rdf.rhea-db.org/21148	indole-3-acetyl-1D-myo-inositol + UDP-alpha-D-galactose = 5-O-(indol-3-ylacetyl)-myo-inositol D-galactoside + H(+) + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_15711|http://purl.obolibrary.org/obo/CHEBI_17391|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_66914	hydron|1D-1-O-(indol-3-yl)acetyl-myo-inositol|5-O-(indol-3-ylacetyl)-myo-inositol D-galactoside|UDP(3-)|UDP-alpha-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0047235	sucrose 6F-alpha-galactotransferase activity	Catalysis of the reaction: sucrose + UDP-galactose = 6F-alpha-D-galactosylsucrose + UDP.	=	http://purl.obolibrary.org/obo/CHEBI_17992/sucrose-1|http://purl.obolibrary.org/obo/CHEBI_67119/UDP-alpha-D-galactose-1	http://purl.obolibrary.org/obo/CHEBI_17332/planteose-1|http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1	http://rdf.rhea-db.org/10088	sucrose + UDP-alpha-D-galactose = 6(F)-alpha-D-galactosylsucrose + H(+) + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_17332|http://purl.obolibrary.org/obo/CHEBI_17992|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_66914	hydron|planteose|sucrose|UDP(3-)|UDP-alpha-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0047240	lactosylceramide beta-1,3-galactosyltransferase activity	Catalysis of the reaction: D-galactosyl-(1->4)-beta-D-glucosyl-R + UDP-D-galactose = D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-R + H(+) + UDP.								
http://purl.obolibrary.org/obo/GO_0047255	galactogen 6-beta-galactosyltransferase activity	Catalysis of the reaction: galactogen + UDP-galactose = 1,6-beta-D-galctosylgalactogen + UDP.								
http://purl.obolibrary.org/obo/GO_0047258	sphingosine beta-galactosyltransferase activity	Catalysis of the reaction: sphingosine + UDP-D-galactose = H(+) + psychosine + UDP.	=	http://purl.obolibrary.org/obo/CHEBI_16393/sphingosine-1|http://purl.obolibrary.org/obo/CHEBI_18307/UDP-D-galactose-1	http://purl.obolibrary.org/obo/CHEBI_15378/hydron-1|http://purl.obolibrary.org/obo/CHEBI_57934/psychosine(1+)-1|http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1	http://rdf.rhea-db.org/19485	sphing-4-enine + UDP-alpha-D-galactose = H(+) + psychosine + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_57756|http://purl.obolibrary.org/obo/CHEBI_57934|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_66914	hydron|sphingosine(1+)|psychosine(1+)|UDP(3-)|UDP-alpha-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0047263	N-acylsphingosine galactosyltransferase activity	Catalysis of the reaction: ceramide + UDP-galactose = D-galactosylceramide + UDP.	=	http://purl.obolibrary.org/obo/CHEBI_17761/ceramide-1|http://purl.obolibrary.org/obo/CHEBI_67119/UDP-alpha-D-galactose-1	http://purl.obolibrary.org/obo/CHEBI_83866/N-acyl-D-galactosylsphingosine-1|http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1	http://rdf.rhea-db.org/13093	an N-acylsphing-4-enine + UDP-alpha-D-galactose = an N-acyl-beta-D-galactosyl-sphing-4-enine + H(+) + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_18390|http://purl.obolibrary.org/obo/CHEBI_52639|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_66914	hydron|N-acyl-beta-D-galactosylsphingosine|N-acylsphingosine|UDP(3-)|UDP-alpha-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0047271	glycosaminoglycan galactosyltransferase activity	Catalysis of the reaction: glycosaminoglycan + UDP-galactose = D-galactosylglycosaminoglycan + UDP.								
http://purl.obolibrary.org/obo/GO_0047275	glucosaminylgalactosylglucosylceramide beta-galactosyltransferase activity	Catalysis of the reaction: N-acetyl-D-glucosaminyl-(1,3)-D-galactosyl-(1,4)-D-glucosylceramide + UDP-galactose = D-galactosyl-N-acetyl-D-glucosaminyl-(1,3)-D-galactosyl-(1,4)-D-glucosylceramide + UDP.	=	http://x.org/noparse#N-acetyl-D-glucosaminyl-(1,3)-D-galactosyl-(1,4)-D-glucosylceramide/N-acetyl-D-glucosaminyl-(1,3)-D-galactosyl-(1,4)-D-glucosylceramide-1|http://purl.obolibrary.org/obo/CHEBI_67119/UDP-alpha-D-galactose-1	http://x.org/noparse#D-galactosyl-N-acetyl-D-glucosaminyl-(1,3)-D-galactosyl-(1,4)-D-glucosylceramide/D-galactosyl-N-acetyl-D-glucosaminyl-(1,3)-D-galactosyl-(1,4)-D-glucosylceramide-1|http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1	http://rdf.rhea-db.org/16045	beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1)-N-acylsphing-4-enine + UDP-alpha-D-galactose = beta-D-Gal-(1->3)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-N-acylsphing-4-enine + H(+) + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_17103|http://purl.obolibrary.org/obo/CHEBI_17292|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_66914	hydron|N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide|beta-D-Gal-(1->3)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer|UDP(3-)|UDP-alpha-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0047276	N-acetyllactosaminide 3-alpha-galactosyltransferase activity	Catalysis of the reaction: beta-D-galactosyl-(1,4)-beta-N-acetyl-D-glucosaminyl-R + UDP-galactose = alpha-D-galactosyl-(1,3)-beta-D-galactosyl-(1,4)-beta-N-acetyl-D-glucosaminyl-R + UDP.	=	http://x.org/noparse#beta-D-galactosyl-(1,4)-beta-N-acetyl-D-glucosaminyl-R/beta-D-galactosyl-(1,4)-beta-N-acetyl-D-glucosaminyl-R-1|http://purl.obolibrary.org/obo/CHEBI_67119/UDP-alpha-D-galactose-1	http://x.org/noparse#alpha-D-galactosyl-(1,3)-beta-D-galactosyl-(1,4)-beta-N-acetyl-D-glucosaminyl-R/alpha-D-galactosyl-(1,3)-beta-D-galactosyl-(1,4)-beta-N-acetyl-D-glucosaminyl-R-1|http://purl.obolibrary.org/obo/CHEBI_17659/UDP-1	http://rdf.rhea-db.org/13013	a beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl derivative + UDP-alpha-D-galactose = an alpha-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl derivative + H(+) + UDP	nomatch	http://purl.obolibrary.org/obo/CHEBI_133507|http://purl.obolibrary.org/obo/CHEBI_138024|http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_58223|http://purl.obolibrary.org/obo/CHEBI_66914	beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminide|alpha-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminide|hydron|UDP(3-)|UDP-alpha-D-galactose(2-)
