class	class label	rhea	metacyc	ec	umbbd_enzyme	umbbd_reaction	kegg	img	is_leaf
GO:0030754	apigenin 4'-O-methyltransferase activity	RHEA:20429	MetaCyc:APIGENIN-4-O-METHYLTRANSFERASE-RXN	EC:2.1.1.75					true
GO:0030755	quercetin 3-O-methyltransferase activity	RHEA:17673	MetaCyc:QUERCETIN-3-O-METHYLTRANSFERASE-RXN	EC:2.1.1.76					true
GO:0030756	isoorientin 3'-O-methyltransferase activity	RHEA:24096	MetaCyc:ISOORIENTIN-3-O-METHYLTRANSFERASE-RXN	EC:2.1.1.78			KEGG:R03731		true
GO:0030757	3-methylquercitin 7-O-methyltransferase activity	RHEA:16181	MetaCyc:2.1.1.82-RXN	EC:2.1.1.82			KEGG:R05323		true
GO:0030758	3,7-dimethylquercitin 4'-O-methyltransferase activity	RHEA:21832	MetaCyc:2.1.1.83-RXN	EC:2.1.1.83			KEGG:R03456		true
GO:0030759	methylquercetagetin 6-O-methyltransferase activity	RHEA:18717	MetaCyc:2.1.1.84-RXN	EC:2.1.1.84			KEGG:R04505		true
GO:0030760	pyridine N-methyltransferase activity	RHEA:16893	MetaCyc:PYRIDINE-N-METHYLTRANSFERASE-RXN	EC:2.1.1.87			KEGG:R02862		true
GO:0030761	8-hydroxyquercitin 8-O-methyltransferase activity	RHEA:16593	MetaCyc:2.1.1.88-RXN	EC:2.1.1.88			KEGG:R04398		true
GO:0030762	tetrahydrocolumbamine 2-O-methyltransferase activity	RHEA:22536	MetaCyc:2.1.1.89-RXN	EC:2.1.1.89			KEGG:R04077		true
GO:0030763	isobutyraldoxime O-methyltransferase activity	RHEA:10996	MetaCyc:ISOBUTYRALDOXIME-O-METHYLTRANSFERASE-RXN	EC:2.1.1.91			KEGG:R04169		true
GO:0030766	11-O-demethyl-17-O-deacetylvindoline O-methyltransferase activity	RHEA:20992	MetaCyc:2.1.1.94-RXN	EC:2.1.1.94					true
GO:0030767	3-hydroxyanthranilate 4-C-methyltransferase activity	RHEA:17833	MetaCyc:2.1.1.97-RXN	EC:2.1.1.97			KEGG:R02667		true
GO:0030768	16-methoxy-2,3-dihydro-3-hydroxytabersonine N-methyltransferase activity	RHEA:11336	MetaCyc:2.1.1.99-RXN	EC:2.1.1.99			KEGG:R04013		true
GO:0030769	macrocin O-methyltransferase activity	RHEA:17269	MetaCyc:MACROCIN-O-METHYLTRANSFERASE-RXN	EC:2.1.1.101			KEGG:R02858		true
GO:0030770	demethylmacrocin O-methyltransferase activity	RHEA:17573	MetaCyc:DEMETHYLMACROCIN-O-METHYLTRANSFERASE-RXN	EC:2.1.1.102			KEGG:R02859		true
GO:0030771	N-benzoyl-4-hydroxyanthranilate 4-O-methyltransferase activity	RHEA:17405	MetaCyc:2.1.1.105-RXN	EC:2.1.1.105			KEGG:R04421		true
GO:0030772	tryptophan 2-C-methyltransferase activity	RHEA:17321	MetaCyc:TRYPTOPHAN-2-C-METHYLTRANSFERASE-RXN	EC:2.1.1.106			KEGG:R08547		true
GO:0030773	6-hydroxymellein O-methyltransferase activity	RHEA:15201	MetaCyc:6-HYDROXYMELLEIN-O-METHYLTRANSFERASE-RXN	EC:2.1.1.108			KEGG:R03934		true
GO:0030774	anthranilate N-methyltransferase activity	RHEA:12180	MetaCyc:ANTHRANILATE-N-METHYLTRANSFERASE-RXN	EC:2.1.1.111			KEGG:R00984		true
GO:0030775	glucuronoxylan 4-O-methyltransferase activity		MetaCyc:GLUCURONOXYLAN-4-O-METHYLTRANSFERASE-RXN	EC:2.1.1.112					true
GO:0030776	(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline N-methyltransferase activity	RHEA:13005	MetaCyc:2.1.1.115-RXN	EC:2.1.1.115					true
GO:0030777	(S)-scoulerine 9-O-methyltransferase activity	RHEA:23808	MetaCyc:2.1.1.117-RXN	EC:2.1.1.117			KEGG:R03835		true
GO:0030778	columbamine O-methyltransferase activity	RHEA:15373	MetaCyc:2.1.1.118-RXN	EC:2.1.1.118			KEGG:R03721		true
GO:0030779	10-hydroxydihydrosanguinarine 10-O-methyltransferase activity	RHEA:18541	MetaCyc:2.1.1.119-RXN	EC:2.1.1.119			KEGG:R04707		true
GO:0030780	12-hydroxydihydrochelirubine 12-O-methyltransferase activity	RHEA:21092	MetaCyc:2.1.1.120-RXN	EC:2.1.1.120			KEGG:R04705		true
GO:0030781	6-O-methylnorlaudanosoline 5'-O-methyltransferase activity	RHEA:11892	MetaCyc:2.1.1.121-RXN	EC:2.1.1.121					true
GO:0030782	(S)-tetrahydroprotoberberine N-methyltransferase activity	RHEA:12805	MetaCyc:2.1.1.122-RXN	EC:2.1.1.122					true
GO:0030783	[cytochrome c]-methionine S-methyltransferase activity		MetaCyc:2.1.1.123-RXN	EC:2.1.1.123					true
GO:0030784	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase activity	RHEA:17789	MetaCyc:2.1.1.116-RXN	EC:2.1.1.116					true
GO:0030785	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase activity		MetaCyc:2.1.1.127-RXN	EC:2.1.1.127					true
GO:0030786	(RS)-norcoclaurine 6-O-methyltransferase activity	RHEA:19941	MetaCyc:2.1.1.128-RXN	EC:2.1.1.128					true
GO:0030787	inositol 4-methyltransferase activity	RHEA:23248	MetaCyc:2.1.1.129-RXN	EC:2.1.1.129			KEGG:R01190		true
GO:0030788	precorrin-2 C20-methyltransferase activity	RHEA:16841	MetaCyc:2.1.1.130-RXN	EC:2.1.1.130			KEGG:R03948		true
GO:0030789	precorrin-3B C17-methyltransferase activity	RHEA:12761	MetaCyc:2.1.1.131-RXN	EC:2.1.1.131					true
GO:0030790	chlorophenol O-methyltransferase activity		MetaCyc:2.1.1.136-RXN	EC:2.1.1.136					true
GO:0030791	arsenite methyltransferase activity		MetaCyc:2.1.1.137-RXN	EC:2.1.1.137		UM-BBD_reactionID:r0805			true
GO:0030792	methylarsonite methyltransferase activity		MetaCyc:2.1.1.138-RXN	EC:2.1.1					true
GO:0030793	3'-demethylstaurosporine O-methyltransferase activity	RHEA:11696	MetaCyc:2.1.1.139-RXN	EC:2.1.1.139			KEGG:R05757		true
GO:0030794	(S)-coclaurine-N-methyltransferase activity	RHEA:17409	MetaCyc:2.1.1.140-RXN	EC:2.1.1.140					true
GO:0030795	jasmonate O-methyltransferase activity	RHEA:13349	MetaCyc:RXN1F-28	EC:2.1.1.141					true
GO:0030796	cycloartenol 24-C-methyltransferase activity	RHEA:13137	MetaCyc:2.1.1.142-RXN	EC:2.1.1.142			KEGG:R05760		true
GO:0030797	24-methylenesterol C-methyltransferase activity	RHEA:21044	MetaCyc:2.1.1.143-RXN	EC:2.1.1.143			KEGG:R05776		true
GO:0030798	trans-aconitate 2-methyltransferase activity	RHEA:14969	MetaCyc:RXN0-2441	EC:2.1.1.144			KEGG:R05763		true
GO:0035797	tellurite methyltransferase activity								true
GO:0043839	lipid A phosphate methyltransferase activity								true
GO:0044596	3-demethylubiquinone-10 3-O-methyltransferase activity		MetaCyc:RXN-9237						true
GO:0046025	precorrin-6Y C5,15-methyltransferase (decarboxylating) activity	RHEA:17477	MetaCyc:2.1.1.132-RXN	EC:2.1.1.132					true
GO:0046026	precorrin-4 C11-methyltransferase activity	RHEA:22012	MetaCyc:2.1.1.133-RXN	EC:2.1.1.133					true
GO:0046547	trans-aconitate 3-methyltransferase activity	RHEA:22200	MetaCyc:2.1.1.145-RXN	EC:2.1.1.145			KEGG:R05764		true
GO:0051741	2-methyl-6-phytyl-1,4-benzoquinone methyltransferase activity		MetaCyc:RXN-2542						true
GO:0051742	2-methyl-6-solanyl-1,4-benzoquinone methyltransferase activity		MetaCyc:RXN-2762						true
GO:0052705	methylhistidine N-methyltransferase activity								true
GO:0052706	histidine N-methyltransferase activity								true
GO:0102707	S-adenosyl-L-methionine:beta-alanine N-methyltransferase activity		MetaCyc:RXN-6461	EC:2.1.1.49					true
GO:0102708	S-adenosyl-L-methionine:N-methyl-beta-alanine N-methyltransferase activity		MetaCyc:RXN-6462						true
GO:0102709	S-adenosyl-L-methionine:N,N-dimethyl-beta-alanine N-methyltransferase activity		MetaCyc:RXN-6464						true
GO:0004799	thymidylate synthase activity	RHEA:12104	MetaCyc:THYMIDYLATESYN-RXN	EC:2.1.1.45			KEGG:R02101		true
GO:0030698	5,10-methylenetetrahydrofolate-dependent tRNA (m5U54) methyltransferase activity								true
GO:0050797	thymidylate synthase (FAD) activity	RHEA:29043	MetaCyc:RXN-8850	EC:2.1.1.148			KEGG:R06613		true
GO:0016205	selenocysteine methyltransferase activity		MetaCyc:RXN-11061	EC:2.1.1					true
GO:0030408	glycine formimidoyltransferase activity	RHEA:24288	MetaCyc:GLYCINE-FORMIMINOTRANSFERASE-RXN	EC:2.1.2.4			KEGG:R02729		true
GO:0030409	glutamate formimidoyltransferase activity		MetaCyc:GLUTAMATE-FORMIMINOTRANSFERASE-RXN	EC:2.1.2.5					true
GO:0004313	[acyl-carrier-protein] S-acetyltransferase activity		MetaCyc:ACP-S-ACETYLTRANSFER-RXN	EC:2.3.1.38					true
GO:0004314	[acyl-carrier-protein] S-malonyltransferase activity		MetaCyc:MALONYL-COA-ACP-TRANSACYL-RXN	EC:2.3.1.39					true
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity		MetaCyc:3-OXOACYL-ACP-SYNTH-RXN	EC:2.3.1.41					true
GO:0004317	3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity		MetaCyc:4.2.1.61-RXN	EC:4.2.1.61			KEGG:R04462		true
GO:0009922	fatty acid elongase activity		MetaCyc:ICOSANOYL-COA-SYNTHASE-RXN						true
GO:0004173	ecdysone O-acyltransferase activity	RHEA:15217	MetaCyc:ECDYSONE-O-ACYLTRANSFERASE-RXN	EC:2.3.1.139			KEGG:R02375		true
GO:0004366	glycerol-3-phosphate O-acyltransferase activity	RHEA:15325	MetaCyc:RXN-1381	EC:2.3.1.15					true
GO:0004607	phosphatidylcholine-sterol O-acyltransferase activity		MetaCyc:2.3.1.43-RXN	EC:2.3.1.43					true
GO:0004772	sterol O-acyltransferase activity								false
GO:0008779	acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase activity		MetaCyc:ACYLGPEACYLTRANS-RXN	EC:2.3.1.40					true
GO:0008780	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase activity		MetaCyc:UDPNACETYLGLUCOSAMACYLTRANS-RXN	EC:2.3.1.129					true
GO:0016406	carnitine O-acyltransferase activity								false
GO:0016411	acylglycerol O-acyltransferase activity								false
GO:0016412	serine O-acyltransferase activity			EC:2.3.1.30					false
GO:0016413	O-acetyltransferase activity								false
GO:0016414	O-octanoyltransferase activity								false
GO:0016416	O-palmitoyltransferase activity								false
GO:0016750	O-succinyltransferase activity								false
GO:0016753	O-sinapoyltransferase activity								false
GO:0032216	glucosaminyl-phosphotidylinositol O-acyltransferase activity								true
GO:0032576	O-linoleoyltransferase activity								false
GO:0034318	alcohol O-acyltransferase activity								false
GO:0034323	O-butanoyltransferase activity								false
GO:0034324	O-hexanoyltransferase activity								false
GO:0034325	O-decanoyltransferase activity								false
GO:0047144	2-acylglycerol-3-phosphate O-acyltransferase activity		MetaCyc:2-ACYL2.3.1.15-RXN	EC:2.3.1.52					true
GO:0047159	1-alkenylglycerophosphocholine O-acyltransferase activity	RHEA:10344	MetaCyc:2.3.1.104-RXN	EC:2.3.1.104					true
GO:0047166	1-alkenylglycerophosphoethanolamine O-acyltransferase activity	RHEA:16245	MetaCyc:2.3.1.121-RXN	EC:2.3.1.121					true
GO:0047167	1-alkyl-2-acetylglycerol O-acyltransferase activity		MetaCyc:2.3.1.125-RXN	EC:2.3.1.125					true
GO:0047173	phosphatidylcholine-retinol O-acyltransferase activity		MetaCyc:2.3.1.135-RXN	EC:2.3.1.135					true
GO:0047175	galactosylacylglycerol O-acyltransferase activity		MetaCyc:2.3.1.141-RXN	EC:2.3.1.141					true
GO:0047184	1-acylglycerophosphocholine O-acyltransferase activity	RHEA:12937	MetaCyc:2.3.1.23-RXN	EC:2.3.1.23					true
GO:0047190	2-acylglycerophosphocholine O-acyltransferase activity	RHEA:10332	MetaCyc:2.3.1.62-RXN	EC:2.3.1.62			KEGG:R01319		true
GO:0047191	1-alkylglycerophosphocholine O-acyltransferase activity		MetaCyc:2.3.1.63-RXN	EC:2.3.1.63					true
GO:0047194	indoleacetylglucose-inositol O-acyltransferase activity	RHEA:21180	MetaCyc:2.3.1.72-RXN	EC:2.3.1.72			KEGG:R04333		true
GO:0047195	diacylglycerol-sterol O-acyltransferase activity		MetaCyc:2.3.1.73-RXN	EC:2.3.1.73					true
GO:0047196	long-chain-alcohol O-fatty-acyltransferase activity		MetaCyc:2.3.1.75-RXN	EC:2.3.1.75					true
GO:0047197	triglyceride-sterol O-acyltransferase activity		MetaCyc:2.3.1.77-RXN	EC:2.3.1.77					true
GO:0047199	phosphatidylcholine-dolichol O-acyltransferase activity	RHEA:19285	MetaCyc:2.3.1.83-RXN	EC:2.3.1.83			KEGG:R04227		true
GO:0047872	dolichol O-acyltransferase activity		MetaCyc:DOLICHOL-O-ACYLTRANSFERASE-RXN	EC:2.3.1.123					true
GO:0047909	galactolipid O-acyltransferase activity		MetaCyc:GALACTOLIPID-O-ACYLTRANSFERASE-RXN	EC:2.3.1.134					true
GO:0050252	retinol O-fatty-acyltransferase activity	RHEA:11488	MetaCyc:RETINOL-O-FATTY-ACYLTRANSFERASE-RXN	EC:2.3.1.76					true
GO:0050736	O-malonyltransferase activity								false
GO:0050737	O-hydroxycinnamoyltransferase activity								false
GO:0080095	phosphatidylethanolamine-sterol O-acyltransferase activity								true
GO:0080096	phosphatidate-sterol O-acyltransferase activity								true
GO:0090447	glycerol-3-phosphate 2-O-acyltransferase activity								true
GO:0008080	N-acetyltransferase activity			EC:2.3.1.5					false
GO:0008959	phosphate acetyltransferase activity	RHEA:19521	MetaCyc:PHOSACETYLTRANS-RXN	EC:2.3.1.8					true
GO:0016418	S-acetyltransferase activity			EC:2.3.1.38					false
GO:0016453	C-acetyltransferase activity								false
GO:0033816	diaminobutyrate acetyltransferase activity	RHEA:16901	MetaCyc:R102-RXN	EC:2.3.1.178			KEGG:R06978		true
GO:0043869	alpha-aminoadipate acetyltransferase activity		MetaCyc:RXN-5181						true
GO:0043894	acetyl-CoA synthetase acetyltransferase activity								true
GO:0047179	platelet-activating factor acetyltransferase activity		MetaCyc:2.3.1.149-RXN	EC:2.3.1.149					true
GO:0003988	acetyl-CoA C-acyltransferase activity	RHEA:21564	MetaCyc:KETOACYLCOATHIOL-RXN	EC:2.3.1.16		UM-BBD_reactionID:r1051			false
GO:0004321	fatty-acyl-CoA synthase activity		MetaCyc:FATTY-ACYL-COA-SYNTHASE-RXN	EC:2.3.1.86					true
GO:0016454	C-palmitoyltransferase activity			EC:2.3.1					false
GO:0033813	deacetylcephalosporin-C acetyltransferase activity	RHEA:23860	MetaCyc:2.3.1.175-RXN	EC:2.3.1.175			KEGG:R03064		true
GO:0033814	propanoyl-CoA C-acyltransferase activity	RHEA:16865	MetaCyc:2.3.1.176-RXN	EC:2.3.1.176					true
GO:0050633	acetyl-CoA C-myristoyltransferase activity	RHEA:18161	MetaCyc:2.3.1.155-RXN	EC:2.3.1.155					true
GO:0019105	N-palmitoyltransferase activity			EC:2.3.1					false
GO:0004379	glycylpeptide N-tetradecanoyltransferase activity		MetaCyc:2.3.1.97-RXN	EC:2.3.1.97					true
GO:0016749	N-succinyltransferase activity			EC:2.3.1					false
GO:0019186	acyl-CoA N-acyltransferase activity			EC:2.3.1					true
GO:0030270	formylmethanofuran-tetrahydromethanopterin N-formyltransferase activity	RHEA:18061	MetaCyc:2.3.1.101-RXN	EC:2.3.1.101		UM-BBD_reactionID:r0346	KEGG:R03390		true
GO:0043808	lyso-ornithine lipid acyltransferase activity								true
GO:0043810	ornithine-acyl [acyl carrier protein] N-acyltransferase activity								true
GO:0047174	putrescine N-hydroxycinnamoyltransferase activity	RHEA:12436	MetaCyc:2.3.1.138-RXN	EC:2.3.1.138			KEGG:R01944		true
GO:0047946	glutamine N-acyltransferase activity		MetaCyc:GLUTAMINE-N-ACYLTRANSFERASE-RXN	EC:2.3.1.68					true
GO:0047961	glycine N-acyltransferase activity		MetaCyc:GLYCINE-N-ACYLTRANSFERASE-RXN	EC:2.3.1.13					true
GO:0050291	sphingosine N-acyltransferase activity	RHEA:23768	MetaCyc:SPHINGOSINE-N-ACYLTRANSFERASE-RXN	EC:2.3.1.24					true
GO:0050640	isopenicillin-N N-acyltransferase activity	RHEA:20720	MetaCyc:2.3.1.164-RXN	EC:2.3.1.164					true
GO:0050735	N-malonyltransferase activity								false
GO:0061579	N-acyl homoserine lactone synthase activity			EC:2.3.1.184					true
GO:0061920	protein propionyltransferase activity								false
GO:0080072	spermidine:sinapoyl CoA N-acyltransferase activity								true
GO:0080073	spermidine:coumaroyl CoA N-acyltransferase activity								true
GO:0080074	spermidine:caffeoyl CoA N-acyltransferase activity								true
GO:0080075	spermidine:feruloyl CoA N-acyltransferase activity								true
GO:0080089	sinapoyl spermidine:sinapoyl CoA N-acyltransferase activity								true
GO:0061990	beta-ketodecanoyl-[acyl-carrier-protein] synthase activity		MetaCyc:RXN-13613						true
GO:0102555	octanoyl transferase activity (acting on glycine-cleavage complex H protein)		MetaCyc:RXN-14966	EC:2.3.1.181					true
GO:0016419	S-malonyltransferase activity			EC:2.3.1.39					false
GO:0016751	S-succinyltransferase activity								false
GO:0030523	dihydrolipoamide S-acyltransferase activity								false
GO:0018030	peptidyl-lysine N6-myristoyltransferase activity			EC:2.3.1					true
GO:0042171	lysophosphatidic acid acyltransferase activity								false
GO:0071618	lysophosphatidylethanolamine acyltransferase activity								true
GO:0004108	citrate (Si)-synthase activity		MetaCyc:CITSYN-RXN	EC:2.3.3.1					true
GO:0050450	citrate (Re)-synthase activity		MetaCyc:CITRATE-RE-SYNTHASE-RXN	EC:2.3.3.3					true
GO:0001888	glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity		MetaCyc:2.4.1.223-RXN	EC:2.4.1.223					true
GO:0004100	chitin synthase activity		MetaCyc:CHITIN-SYNTHASE-RXN	EC:2.4.1.16					true
GO:0004166	dolichyl-phosphate alpha-N-acetylglucosaminyltransferase activity	RHEA:14693	MetaCyc:2.4.1.153-RXN	EC:2.4.1.153					true
GO:0004577	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity		MetaCyc:2.4.1.141-RXN	EC:2.4.1.141					true
GO:0008109	N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase activity	RHEA:17413	MetaCyc:2.4.1.150-RXN	EC:2.4.1.150					true
GO:0008457	beta-galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,3-acetylglucosaminyltransferase activity	RHEA:23004	MetaCyc:2.4.1.163-RXN	EC:2.4.1.163					true
GO:0008532	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity	RHEA:14389	MetaCyc:2.4.1.149-RXN	EC:2.4.1.149					true
GO:0008917	lipopolysaccharide N-acetylglucosaminyltransferase activity		MetaCyc:2.4.1.56-RXN	EC:2.4.1.56					true
GO:0017176	phosphatidylinositol N-acetylglucosaminyltransferase activity	RHEA:14789	MetaCyc:2.4.1.198-RXN	EC:2.4.1.198					true
GO:0033827	high-mannose-oligosaccharide beta-1,4-N-acetylglucosaminyltransferase activity		MetaCyc:2.4.1.197-RXN	EC:2.4.1.197					true
GO:0033829	O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity		MetaCyc:2.4.1.222-RXN	EC:2.4.1.222					true
GO:0042328	heparan sulfate N-acetylglucosaminyltransferase activity								true
GO:0046981	beta-1,4-mannosylglycolipid beta-1,3-N-acetylglucosaminyltransferase activity								true
GO:0047222	mannotetraose 2-alpha-N-acetylglucosaminyltransferase activity	RHEA:13705	MetaCyc:2.4.1.138-RXN	EC:2.4.1.138					true
GO:0047232	galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,6-N-acetylglucosaminyltransferase activity	RHEA:18028	MetaCyc:2.4.1.164-RXN	EC:2.4.1.164					true
GO:0047256	lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase activity	RHEA:13905	MetaCyc:2.4.1.206-RXN	EC:2.4.1.206					true
GO:0047261	steroid N-acetylglucosaminyltransferase activity	RHEA:14153	MetaCyc:2.4.1.39-RXN	EC:2.4.1.39			KEGG:R04451		true
GO:0047269	poly(ribitol-phosphate) N-acetylglucosaminyltransferase activity		MetaCyc:2.4.1.70-RXN	EC:2.4.1.70					true
GO:0050508	glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity		MetaCyc:2.4.1.224-RXN	EC:2.4.1.224					true
GO:0050511	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity		MetaCyc:RXN-8976	EC:2.4.1.227					true
GO:0051991	UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity		MetaCyc:NACGLCTRANS-RXN	EC:2.4.1.227					true
GO:0003947	(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity	RHEA:12588	MetaCyc:2.4.1.92-RXN	EC:2.4.1.92					true
GO:0033207	beta-1,4-N-acetylgalactosaminyltransferase activity								false
GO:0035248	alpha-1,4-N-acetylgalactosaminyltransferase activity								true
GO:0047233	N-acetylneuraminylgalactosylglucosylceramide beta-1,4-N-acetylgalactosaminyltransferase activity	RHEA:13569	MetaCyc:2.4.1.165-RXN	EC:2.4.1.165					true
GO:0047237	glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity		MetaCyc:2.4.1.174-RXN	EC:2.4.1.174					true
GO:0047238	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity		MetaCyc:2.4.1.175-RXN	EC:2.4.1.175					true
GO:0047273	galactosylgalactosylglucosylceramide beta-D-acetylgalactosaminyltransferase activity	RHEA:22252	MetaCyc:2.4.1.79-RXN	EC:2.4.1.79					true
GO:0047277	globoside alpha-N-acetylgalactosaminyltransferase activity	RHEA:22164	MetaCyc:2.4.1.88-RXN	EC:2.4.1.88					true
GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity		MetaCyc:2.4.1.135-RXN	EC:2.4.1.135					true
GO:0018715	9-phenanthrol UDP-glucuronosyltransferase activity			EC:2.4.1		UM-BBD_reactionID:r0567			true
GO:0046987	N-acetyllactosamine beta-1,3-glucuronosyltransferase activity								true
GO:0046988	asioloorosomucoid beta-1,3-glucuronosyltransferase activity								true
GO:0046989	galactosyl beta-1,3 N-acetylgalactosamine beta-1,3-glucuronosyltransferase activity								true
GO:0047246	luteolin-7-O-glucuronide 7-O-glucuronosyltransferase activity	RHEA:14149	MetaCyc:2.4.1.190-RXN	EC:2.4.1.190			KEGG:R06827		true
GO:0047247	luteolin-7-O-diglucuronide 4'-O-glucuronosyltransferase activity	RHEA:22116	MetaCyc:2.4.1.191-RXN	EC:2.4.1.191			KEGG:R06828		true
GO:0047278	bilirubin-glucuronoside glucuronosyltransferase activity	RHEA:16885	MetaCyc:2.4.1.95-RXN	EC:2.4.1.95			KEGG:R00062		true
GO:0050064	luteolin 7-O-glucuronosyltransferase activity	RHEA:10568	MetaCyc:LUTEOLIN-7-O-GLUCORONOSYLTRANSFERASE-RXN	EC:2.4.1.189			KEGG:R03589		true
GO:0050509	N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity		MetaCyc:2.4.1.225-RXN	EC:2.4.1.225					true
GO:0050510	N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity		MetaCyc:2.4.1.226-RXN	EC:2.4.1.226					true
GO:0080116	glucuronoxylan glucuronosyltransferase activity								true
GO:0003831	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity	RHEA:22932	MetaCyc:2.4.1.38-RXN	EC:2.4.1.38					true
GO:0003851	2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity	RHEA:10856	MetaCyc:2.4.1.45-RXN	EC:2.4.1.45					true
GO:0003945	N-acetyllactosamine synthase activity	RHEA:17745	MetaCyc:N-ACETYLLACTOSAMINE-SYNTHASE-RXN	EC:2.4.1.90					true
GO:0004381	fucosylgalactoside 3-alpha-galactosyltransferase activity	RHEA:14349	MetaCyc:2.4.1.37-RXN	EC:2.4.1.37					true
